gbifID,kingdom,phylum,class,order,family,genus,species,taxonRank,scientificName,locality,stateProvince,individualCount,decimalLatitude,decimalLongitude,year,taxonKey,speciesKey
1456709187,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum diversopunctatum,SPECIES,"Lasioglossum diversopunctatum (Ellis, 1914)",Mojave National Preserve,California,1,34.8794,-115.7808,2011,1354185,1354185
1456709445,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,"Apis mellifera Linnaeus, 1758",Mojave National Preserve,California,1,34.8681,-115.7731,2011,1341976,1341976
1456688369,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,"Apis mellifera Linnaeus, 1758",Mojave National Preserve,California,1,34.8681,-115.7731,2011,1341976,1341976
1456688443,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,"Apis mellifera Linnaeus, 1758",Mojave National Preserve,California,1,34.8681,-115.7731,2011,1341976,1341976
1456688678,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum pavonotum,SPECIES,"Lasioglossum pavonotum (Cockerell, 1925)",Chis,California,1,33.9791,-120.0046,2011,1354236,1354236
1456702571,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum pacificum,SPECIES,"Lasioglossum pacificum (Cockerell, 1898)",Redwood National Park,California,1,41.2287,-123.9757,2011,1354597,1354597
1456702773,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum mellipes,SPECIES,"Lasioglossum mellipes (Crawford, 1907)",Redwood National Park,California,1,41.2287,-123.9757,2011,1354697,1354697
1456658025,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,GENUS,"Lasioglossum Curtis, 1833",Point Reyes National Seashore,California,1,38.0456,-122.8636,2011,1353501,
1456658129,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,GENUS,"Lasioglossum Curtis, 1833",Point Reyes National Seashore,California,1,38.0456,-122.8636,2011,1353501,
1456661246,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,GENUS,"Lasioglossum Curtis, 1833",Point Reyes National Seashore,California,1,38.024,-122.8707,2011,1353501,
1456658157,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Ceratina,Ceratina acantha,SPECIES,"Ceratina acantha Provancher, 1895",Point Reyes National Seashore,California,1,38.0456,-122.8636,2011,5039859,5039859
1456658228,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,GENUS,"Lasioglossum Curtis, 1833",Point Reyes National Seashore,California,1,38.0456,-122.8636,2011,1353501,
4023727022,Animalia,Arthropoda,Insecta,,,,,CLASS,Insecta,Chis,California,1,33.9791,-120.0046,2012,216,
1456756421,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum hammondi,SPECIES,"Lasioglossum hammondi (Cockerell, 1938)",Chis,California,1,33.9791,-120.0046,2012,1353942,1353942
1456756822,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,GENUS,"Lasioglossum Curtis, 1833",Samo,California,1,34.0141,-118.8202,2012,1353501,
1456756968,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Vespula,Vespula pensylvanica,SPECIES,"Vespula pensylvanica (de Saussure, 1857)",Chis,California,1,34.0185,-119.6839,2012,1311698,1311698
1456759033,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum incompletum,SPECIES,"Lasioglossum incompletum (Crawford, 1907)",Chis,California,1,34.0594,-119.9198,2012,1355006,1355006
1456759125,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum incompletum,SPECIES,"Lasioglossum incompletum (Crawford, 1907)",Chis,California,1,34.0594,-119.9198,2012,1355006,1355006
1456759743,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,GENUS,"Lasioglossum Curtis, 1833",Chis,California,1,34.0594,-119.9198,2012,1353501,
1456759862,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,GENUS,"Lasioglossum Curtis, 1833",Chis,California,1,34.0594,-119.9198,2012,1353501,
1456760592,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon,,GENUS,"Agapostemon Guérin-Méneville, 1844",Chis,California,1,34.0225,-119.8728,2012,5042846,
1456760682,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Perdita,,GENUS,"Perdita Smith, 1853",Samo,California,1,34.0773,-119.024,2012,1356038,
1456760758,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum hammondi,SPECIES,"Lasioglossum hammondi (Cockerell, 1938)",Chis,California,1,34.0594,-119.9198,2012,1353942,1353942
1456761097,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum hammondi,SPECIES,"Lasioglossum hammondi (Cockerell, 1938)",Chis,California,1,34.0594,-119.9198,2012,1353942,1353942
1456762818,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon,,GENUS,"Agapostemon Guérin-Méneville, 1844",Chis,California,1,34.0185,-119.6839,2012,5042846,
1456762937,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum incompletum,SPECIES,"Lasioglossum incompletum (Crawford, 1907)",Chis,California,1,34.0185,-119.6839,2012,1355006,1355006
1456765091,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Anthophora,Anthophora urbana,SPECIES,"Anthophora urbana Cresson, 1879",Samo,California,1,34.1495,-118.9604,2012,5040435,5040435
1456798340,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon,,GENUS,"Agapostemon Guérin-Méneville, 1844",Santa Cruz Island,California,1,34.0231,-119.8772,2012,5042846,
1456798430,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon,,GENUS,"Agapostemon Guérin-Méneville, 1844",Santa Rosa Island,California,1,34.0352,-119.879,2012,5042846,
1456798625,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon,,GENUS,"Agapostemon Guérin-Méneville, 1844",Santa Cruz Island,California,1,34.0231,-119.8772,2012,5042846,
1456798778,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon,,GENUS,"Agapostemon Guérin-Méneville, 1844",Santa Cruz Island,California,1,34.0231,-119.8772,2012,5042846,
1456799250,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum incompletum,SPECIES,"Lasioglossum incompletum (Crawford, 1907)",Santa Cruz Island,California,1,34.0231,-119.8772,2012,1355006,1355006
1456799376,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum incompletum,SPECIES,"Lasioglossum incompletum (Crawford, 1907)",Santa Cruz Island,California,1,34.0231,-119.8772,2012,1355006,1355006
1456799274,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon,,GENUS,"Agapostemon Guérin-Méneville, 1844",Santa Cruz Island,California,1,34.0231,-119.8772,2012,5042846,
1456801166,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon,,GENUS,"Agapostemon Guérin-Méneville, 1844",Santa Cruz Island,California,1,34.0218,-119.8711,2012,5042846,
1456801496,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Eucera,,GENUS,"Eucera Scopoli, 1770",Santa Cruz Island,California,1,34.0227,-119.8765,2012,1340870,
1456801375,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon,,GENUS,"Agapostemon Guérin-Méneville, 1844",Santa Cruz Island,California,1,34.0227,-119.8765,2012,5042846,
1456739878,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,GENUS,"Lasioglossum Curtis, 1833",Mojave National Preserve,California,1,34.8794,-115.7808,2012,1353501,
1456658069,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,GENUS,"Lasioglossum Curtis, 1833",Point Reyes National Seashore,California,1,38.0456,-122.8636,2011,1353501,
4023722890,Animalia,Arthropoda,Insecta,,,,,CLASS,Insecta,Death Valley,California,1,36.6006,-117.117,2012,216,
1456741481,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Augochlorella,Augochlorella pomoniella,SPECIES,"Augochlorella pomoniella (Cockerell, 1915)",Samo,California,1,34.0773,-119.024,2012,1352577,1352577
1456741618,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,GENUS,"Lasioglossum Curtis, 1833",Samo,California,1,34.0773,-119.024,2012,1353501,
1456739876,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,GENUS,"Lasioglossum Curtis, 1833",Mojave National Preserve,California,1,34.8681,-115.7731,2012,1353501,
1456740018,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon,Agapostemon melliventris,SPECIES,"Agapostemon melliventris Cresson, 1874",Death Valley,California,1,36.6078,-117.1187,2012,5042878,5042878
1456741586,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,GENUS,"Lasioglossum Curtis, 1833",Samo,California,1,34.0773,-119.024,2012,1353501,
1456742083,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Melissodes,Melissodes lupinus,SPECIES,"Melissodes lupinus Cresson, 1879",Samo,California,1,34.1495,-118.9604,2012,5040644,5040644
1456756308,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum pavonotum,SPECIES,"Lasioglossum pavonotum (Cockerell, 1925)",Chis,California,1,33.9791,-120.0046,2012,1354236,1354236
1456756802,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,"Apis mellifera Linnaeus, 1758",Samo,California,1,34.0141,-118.8202,2012,1341976,1341976
1456756971,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Augochlorella,Augochlorella pomoniella,SPECIES,"Augochlorella pomoniella (Cockerell, 1915)",Chis,California,1,34.0185,-119.6839,2012,1352577,1352577
1456757507,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Vespula,Vespula pensylvanica,SPECIES,"Vespula pensylvanica (de Saussure, 1857)",Chis,California,1,34.0185,-119.6839,2012,1311698,1311698
1456759128,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon,,GENUS,"Agapostemon Guérin-Méneville, 1844",Chis,California,1,34.0594,-119.9198,2012,5042846,
1456759107,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum incompletum,SPECIES,"Lasioglossum incompletum (Crawford, 1907)",Chis,California,1,34.0594,-119.9198,2012,1355006,1355006
1456759240,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum diversopunctatum,SPECIES,"Lasioglossum diversopunctatum (Ellis, 1914)",Chis,California,1,34.0594,-119.9198,2012,1354185,1354185
1456759754,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum diversopunctatum,SPECIES,"Lasioglossum diversopunctatum (Ellis, 1914)",Chis,California,1,34.0594,-119.9198,2012,1354185,1354185
1456759778,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon,,GENUS,"Agapostemon Guérin-Méneville, 1844",Chis,California,1,34.0594,-119.9198,2012,5042846,
1456759896,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum incompletum,SPECIES,"Lasioglossum incompletum (Crawford, 1907)",Chis,California,1,34.0594,-119.9198,2012,1355006,1355006
1456658078,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,GENUS,"Lasioglossum Curtis, 1833",Point Reyes National Seashore,California,1,38.0456,-122.8636,2011,1353501,
1456760151,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum kincaidii,SPECIES,"Lasioglossum kincaidii (Cockerell, 1898)",Chis,California,1,34.0225,-119.8728,2012,1354558,1354558
1456760533,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon,,GENUS,"Agapostemon Guérin-Méneville, 1844",Chis,California,1,34.0225,-119.8728,2012,5042846,
1456760800,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum hammondi,SPECIES,"Lasioglossum hammondi (Cockerell, 1938)",Chis,California,1,34.0594,-119.9198,2012,1353942,1353942
1456761086,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,GENUS,"Lasioglossum Curtis, 1833",Chis,California,1,34.0594,-119.9198,2012,1353501,
4023728167,Animalia,Arthropoda,Insecta,,,,,CLASS,Insecta,Chis,California,1,33.9791,-120.0046,2012,216,
4023722917,Animalia,Arthropoda,Insecta,Hymenoptera,Pompilidae,Psorthaspis,Psorthaspis planata,SPECIES,"Psorthaspis planata (Fox, 1892)",Samo,California,1,34.1495,-118.9604,2012,8408478,8408478
1456762834,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum incompletum,SPECIES,"Lasioglossum incompletum (Crawford, 1907)",Chis,California,1,34.0185,-119.6839,2012,1355006,1355006
1456764959,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Augochlorella,Augochlorella pomoniella,SPECIES,"Augochlorella pomoniella (Cockerell, 1915)",Chis,California,1,34.06,-119.9558,2012,1352577,1352577
1456765124,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Augochlorella,Augochlorella pomoniella,SPECIES,"Augochlorella pomoniella (Cockerell, 1915)",Chis,California,1,34.06,-119.9558,2012,1352577,1352577
1456765193,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon,,GENUS,"Agapostemon Guérin-Méneville, 1844",Samo,California,1,34.0773,-119.024,2012,5042846,
1456765576,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum avalonense,SPECIES,"Lasioglossum avalonense (Cockerell, 1938)",Chis,California,1,34.06,-119.9558,2012,1353613,1353613
1456765777,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,,GENUS,"Megachile Latreille, 1802",Chis,California,1,33.9894,-119.677,2012,1335011,
1456765911,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum incompletum,SPECIES,"Lasioglossum incompletum (Crawford, 1907)",Chis,California,1,34.0225,-119.8728,2012,1355006,1355006
1456767783,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,GENUS,"Lasioglossum Curtis, 1833",Chis,California,1,34.0185,-119.6839,2012,1353501,
1456765247,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon,,GENUS,"Agapostemon Guérin-Méneville, 1844",Chis,California,1,34.0225,-119.8728,2012,5042846,
1456765554,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum avalonense,SPECIES,"Lasioglossum avalonense (Cockerell, 1938)",Chis,California,1,34.06,-119.9558,2012,1353613,1353613
1456765812,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Andrena,,GENUS,"Andrena Fabricius, 1775",Chis,California,1,33.9894,-119.677,2012,1345710,
1456767588,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum incompletum,SPECIES,"Lasioglossum incompletum (Crawford, 1907)",Chis,California,1,34.0185,-119.6839,2012,1355006,1355006
1456767795,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum incompletum,SPECIES,"Lasioglossum incompletum (Crawford, 1907)",Chis,California,1,34.0185,-119.6839,2012,1355006,1355006
1456706908,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Anthophora,Anthophora urbana,SPECIES,"Anthophora urbana Cresson, 1879",Samo,California,1,34.1495,-118.9604,2011,5040435,5040435
1456707194,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,GENUS,"Lasioglossum Curtis, 1833",Samo,California,1,34.0312,-118.8105,2011,1353501,
1456707252,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Augochlorella,Augochlorella pomoniella,SPECIES,"Augochlorella pomoniella (Cockerell, 1915)",Samo,California,1,34.0773,-119.024,2011,1352577,1352577
1456707421,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum avalonense,SPECIES,"Lasioglossum avalonense (Cockerell, 1938)",Samo,California,1,34.1495,-118.9604,2011,1353613,1353613
4023720676,Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Tachysphex,Tachysphex huchiti,SPECIES,"Tachysphex huchiti Pulawski, 1988",Samo,California,1,34.1495,-118.9604,2011,7897476,7897476
1456708096,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Augochlorella,Augochlorella pomoniella,SPECIES,"Augochlorella pomoniella (Cockerell, 1915)",Samo,California,1,34.1495,-118.9604,2011,1352577,1352577
1456708196,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum imbrex,SPECIES,"Lasioglossum imbrex Gibbs, 2010",Samo,California,1,34.0312,-118.8105,2011,11440020,11440020
1456741680,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum incompletum,SPECIES,"Lasioglossum incompletum (Crawford, 1907)",Samo,California,1,34.0312,-118.8105,2012,1355006,1355006
1456741666,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,GENUS,"Lasioglossum Curtis, 1833",Samo,California,1,34.0312,-118.8105,2012,1353501,
1456742093,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,GENUS,"Lasioglossum Curtis, 1833",Samo,California,1,34.0141,-118.8202,2012,1353501,
5070331006,Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,Hylaeus,Hylaeus mesillae,SPECIES,"Hylaeus mesillae (Cockerell, 1896)",Samo,California,1,34.0312,-118.8105,2012,1349478,1349478
1456709337,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,"Apis mellifera Linnaeus, 1758",Mojave National Preserve,California,1,34.8681,-115.7731,2011,1341976,1341976
1456712327,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Perdita,Perdita albonotata,SPECIES,"Perdita albonotata Timberlake, 1954",Mojave National Preserve,California,1,34.8794,-115.7808,2012,1356129,1356129
1456767786,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,Halictus tripartitus,SPECIES,"Halictus tripartitus Cockerell, 1895",Chis,California,1,34.06,-119.9558,2012,1353319,1353319
1456688273,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,"Apis mellifera Linnaeus, 1758",Mojave National Preserve,California,1,34.8681,-115.7731,2011,1341976,1341976
1456688382,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,"Apis mellifera Linnaeus, 1758",Mojave National Preserve,California,1,34.8681,-115.7731,2011,1341976,1341976
1456688381,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,"Apis mellifera Linnaeus, 1758",Mojave National Preserve,California,1,34.8681,-115.7731,2011,1341976,1341976
1456688709,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,GENUS,"Lasioglossum Curtis, 1833",Chis,California,1,33.9791,-120.0046,2011,1353501,
1456741708,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile onobrychidis,SPECIES,"Megachile onobrychidis Cockerell, 1908",Samo,California,1,34.0312,-118.8105,2012,9454958,9454958
1456767693,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,Halictus tripartitus,SPECIES,"Halictus tripartitus Cockerell, 1895",Chis,California,1,34.0185,-119.6839,2012,1353319,1353319
1456742168,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,"Apis mellifera Linnaeus, 1758",Samo,California,1,34.0312,-118.8105,2012,1341976,1341976
1456739820,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum microlepoides,SPECIES,"Lasioglossum microlepoides (Ellis, 1914)",Mojave National Preserve,California,1,34.8681,-115.7731,2012,1354482,1354482
1456740040,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,GENUS,"Lasioglossum Curtis, 1833",Death Valley,California,1,36.6078,-117.1187,2012,1353501,
1456741479,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,GENUS,"Lasioglossum Curtis, 1833",Samo,California,1,34.0773,-119.024,2012,1353501,
4023722988,Animalia,Arthropoda,Insecta,,,,,CLASS,Insecta,Chis,California,1,33.9791,-120.0046,2012,216,
1456756382,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,GENUS,"Lasioglossum Curtis, 1833",Chis,California,1,33.9791,-120.0046,2012,1353501,
1456756742,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,"Apis mellifera Linnaeus, 1758",Samo,California,1,34.0141,-118.8202,2012,1341976,1341976
4023722997,Animalia,Arthropoda,Insecta,Hymenoptera,Pompilidae,Aporinellus,Aporinellus completus,SPECIES,"Aporinellus completus Banks, 1917",Chis,California,1,34.0185,-119.6839,2012,7474472,7474472
1456702509,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,GENUS,"Lasioglossum Curtis, 1833",Redwood National Park,California,1,41.2287,-123.9757,2011,1353501,
1456702625,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Andrena,Andrena nigrocaerulea,SPECIES,"Andrena nigrocaerulea Cockerell, 1897",Redwood National Park,California,1,41.2287,-123.9757,2011,1357272,1357272
1456702692,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum mellipes,SPECIES,"Lasioglossum mellipes (Crawford, 1907)",Redwood National Park,California,1,41.2287,-123.9757,2011,1354697,1354697
1456756362,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon,,GENUS,"Agapostemon Guérin-Méneville, 1844",Chis,California,1,33.9791,-120.0046,2012,5042846,
1456756732,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,"Apis mellifera Linnaeus, 1758",Samo,California,1,34.0141,-118.8202,2012,1341976,1341976
1456756791,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon,,GENUS,"Agapostemon Guérin-Méneville, 1844",Chis,California,1,34.0185,-119.6839,2012,5042846,
1456756995,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon,,GENUS,"Agapostemon Guérin-Méneville, 1844",Chis,California,1,34.0185,-119.6839,2012,5042846,
1456759141,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum incompletum,SPECIES,"Lasioglossum incompletum (Crawford, 1907)",Chis,California,1,34.0594,-119.9198,2012,1355006,1355006
1456759781,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum diversopunctatum,SPECIES,"Lasioglossum diversopunctatum (Ellis, 1914)",Chis,California,1,34.0594,-119.9198,2012,1354185,1354185
1456759809,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum diversopunctatum,SPECIES,"Lasioglossum diversopunctatum (Ellis, 1914)",Chis,California,1,34.0594,-119.9198,2012,1354185,1354185
